SECTOR,ID_PASO_EITI,CICLO,PERIODO,ID_ENTIDAD_FEDERATIVA_ENTREGA_ITEMS_PROCED,ENTIDAD_FEDERATIVA_ENTREGA_ITEMS_PROCED,ID_MUNICIPIO_ENTREGA_ITEMS_PROCED,MUNICIPIO_ENTREGA_ITEMS_PROCED,TIPO_COORDENADAS,COORDENADAS_DETALLE_1,COORDENADAS_DETALLE_2,COORDENADAS_DETALLE_3,COORDENADAS_DETALLE_4,ID_TIPO_CONTRATO,DESC_TIPO_CONTRATO,OCID,ID_CONTRATO,DESC_CONTRATO,ID_ADICIONAL_CONTRATO,ID_EXPEDIENTE,NUMERO_PROCED,ID_ITEMS_CONTRATO,DESC_ITEMS_CONTRATO,SUPERFICIE,UNIDAD,URL_LOCALIZACION_ITEMS_CONTRATO,ESTATUS_CONTRATO,DETALLE_ESTATUS_CONTRATO,FECHA_ADJUDICACION,URL_DOCUMENTO_ADJUDICACION,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,DURACION_MAXIMA_CONTRATO,DURACION_DIAS_CONTRATO,NUMERO_PRORROGAS,DURACION_PRORROGAS,ID_ORGANIZACION,DESC_ORGANIZACION,ID_ADICIONAL_ORGANIZACION,TIPO_ORGANIZACION,PAIS_ORGANIZACION,GIRO_ORGANIZACION,EMPLEADOS_CONTRATADOS,EMPLEADOS_AFILIADOS,ID_DOCUMENTO_CONTRATO,DESC_TIPO_DOCUMENTO_CONTRATO,NOMBRE_DOCUMENTO_CONTRATO,DETALLE_DOCUMENTO_CONTRATO,URL_DOCUMENTO_CONTRATO,FECHA_PUBLICACION_DOCUMENTO_CONTRATO,FECHA_ACTUALIZACION_DOCUMENTO_CONTRATO,FORMATO_DOCUMENTO_CONTRATO,IDIOMA_DOCUMENTO_CONTRATO,ID_HITO_CONTRATO,DESC_HITO_CONTRATO,TIPO_HITO_CONTRATO,DETALLE_HITO_CONTRATO,FECHA_PLANEADA_HITO_CONTRATO,FECHA_CUMPLIMIENTO_HITO_CONTRATO,FECHA_MODIFICADA_HITO_CONTRATO,ESTATUS_HITO_CONTRATO,ID_DOCUMENTO_HITO_CONTRATO,TIPO_DOCUMENTO_HITO_CONTRATO,NOMBRE_DOCUMENTO_HITO_CONTRATO,DETALLE_DOCUMENTO_HITO_CONTRATO,URL_DOCUMENTO_HITO_CONTRATO,FECHA_PUBLICACION_DOCUMENTO_HITO_CONTRATO,FECHA_ACTUALIZACION_DOCUMENTO_HITO_CONTRATO,FORMATO_DOCUMENTO_HITO_CONTRATO,IDIOMA_DOCUMENTO_HITO_CONTRATO,FECHA_PUBLICACION,FECHA_ACTUALIZACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.11667,19.44583,0,Centroide,9,Asignación de extracción,N/A,A-0186,Aguas someras,N/A,0,N/A,186,Kutz,14.445,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0186-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,N/A,Marino,Geográficas,-95.26468,19.0496,0,Centroide,9,Asignación de extracción,N/A,A-0188,Aguas profundas,N/A,0,N/A,188,Lakach,33.81891,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0188-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,N/A,Marino,Geográficas,-96.59515,20.18648,0,Centroide,9,Asignación de extracción,N/A,A-0189,Aguas someras,N/A,0,N/A,189,Lankahuasa,39.0794,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0189-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,84,Ixmatlahuacan,Geográficas,-95.96696,18.51647,0,Centroide,9,Asignación de extracción,N/A,A-0193,Terrestre,N/A,0,N/A,193,Lizamba,67.9499,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0193-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,32,Reynosa,Geográficas,-98.42711,26.0838,0,Centroide,9,Asignación de extracción,N/A,A-0194,Terrestre,N/A,0,N/A,194,Lomitas,108.326,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0194-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,204,Agua Dulce,Geográficas,-94.11919,17.97151,0,Centroide,9,Asignación de extracción,N/A,A-0195,Terrestre,N/A,0,N/A,195,Los Soldados,69.9011,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0195-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.05437,19.59921,0,Centroide,9,Asignación de extracción,N/A,A-0196,Aguas someras,N/A,0,N/A,196,Lum,100.984,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0196-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,3,Centla,Geográficas,-92.77295,18.4385,0,Centroide,9,Asignación de extracción,N/A,A-0197,Terrestre,N/A,0,N/A,197,Luna-Palapa,54.23494,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0197.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,178,Tlacotalpan,Geográficas,-95.54926,18.47083,0,Centroide,9,Asignación de extracción,N/A,A-0198,Terrestre,N/A,0,N/A,198,Macuile,13.7572,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0198-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,181,Tlalixcoyan,Geográficas,-96.16083,18.74417,0,Centroide,9,Asignación de extracción,N/A,A-0199,Terrestre,N/A,0,N/A,199,Madera,12.1099,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0199-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,181,Tlalixcoyan,Geográficas,-96.1585,18.78617,0,Centroide,9,Asignación de extracción,N/A,A-0200,Terrestre,N/A,0,N/A,200,Maderáceo,20.17598,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0200-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,6,Cunduacán,Geográficas,-93.32658,18.15776,0,Centroide,9,Asignación de extracción,N/A,A-0201,Terrestre,N/A,0,N/A,201,Madrefil,47.06511,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0201-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.24792,19.59208,0,Centroide,9,Asignación de extracción,N/A,A-0203,Aguas someras,N/A,0,N/A,203,Maloob,80.1509,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0203-2M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-92.32917,19.43045,0,Centroide,9,Asignación de extracción,N/A,A-0205,Aguas someras,N/A,0,N/A,205,Manik,10.4339,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0205-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,N/A,Marino,Geográficas,-97.06302,21.07656,0,Centroide,9,Asignación de extracción,N/A,A-0206,Aguas someras,N/A,0,N/A,206,Marsopa,12.6682,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0206-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,49,Cotaxtla,Geográficas,-96.41354,18.85583,0,Centroide,9,Asignación de extracción,N/A,A-0208,Terrestre,N/A,0,N/A,208,Mata Pionche,32.26236,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0208-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,N/A,Marino,Geográficas,-92.59569,18.71278,0,Centroide,9,Asignación de extracción,N/A,A-0210,Aguas someras,N/A,0,N/A,210,May,47.6455,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0210-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,181,Tlalixcoyan,Geográficas,-96.38533,18.76938,0,Centroide,9,Asignación de extracción,N/A,A-0211,Terrestre,N/A,0,N/A,211,Mecayucan,18.56452,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0211-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,175,Tihuatlán,Geográficas,-97.43056,20.66667,0,Centroide,9,Asignación de extracción,N/A,A-0215,Terrestre,N/A,0,N/A,215,Mesa Cerrada,9.53279,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0215-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,175,Tihuatlán,Geográficas,-97.55545,20.66011,0,Centroide,9,Asignación de extracción,N/A,A-0216,Terrestre,N/A,0,N/A,216,Miahuapán,113.605,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0216-2M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,157,Castillo de Teayo,Geográficas,-97.60664,20.74873,0,Centroide,9,Asignación de extracción,N/A,A-0217,Terrestre,N/A,0,N/A,217,Miquetla,203.23,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0217-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,148,Soledad de Doblado,Geográficas,-96.45972,19.03148,0,Centroide,9,Asignación de extracción,N/A,A-0218,Terrestre,N/A,0,N/A,218,Miralejos,14.496,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0218-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,32,Reynosa,Geográficas,-98.505,26.14917,0,Centroide,9,Asignación de extracción,N/A,A-0219,Terrestre,N/A,0,N/A,219,Misión,7.62521,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0219-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,15,Doctor Coss,Geográficas,-98.94008,25.90682,0,Centroide,9,Asignación de extracción,N/A,A-0223,Terrestre,N/A,0,N/A,223,Mojarreñas,84.016,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0223-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,32,Reynosa,Geográficas,-98.2654,25.86692,0,Centroide,9,Asignación de extracción,N/A,A-0225,Terrestre,N/A,0,N/A,225,Monterrey,100.847,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0225-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,34,Cerro Azul,Geográficas,-97.8125,21.1924,0,Centroide,9,Asignación de extracción,N/A,A-0227,Terrestre,N/A,0,N/A,227,Moralillo,26.89493,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0227-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,124,Papantla,Geográficas,-97.37917,20.61667,0,Centroide,9,Asignación de extracción,N/A,A-0228,Terrestre,N/A,0,N/A,228,Mozutla,4.76834,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0228-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,189,Tuxpan,Geográficas,-97.44583,20.84583,0,Centroide,9,Asignación de extracción,N/A,A-0229,Terrestre,N/A,0,N/A,229,Muro,12.69187,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0229-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,62,Ostuacán,Geográficas,-93.37386,17.48939,0,Centroide,9,Asignación de extracción,N/A,A-0230,Terrestre,N/A,0,N/A,230,Muspac,107.752,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0230-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,11,Jonuta,Geográficas,-92.22868,18.42209,0,Centroide,9,Asignación de extracción,N/A,A-0232,Terrestre,N/A,0,N/A,232,Narváez,69.62496,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0232.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,10,Jalpa de Méndez,Geográficas,-93.03821,18.17072,0,Centroide,9,Asignación de extracción,N/A,A-0233,Terrestre,N/A,0,N/A,233,Navegante,123.329,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0233-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,35,San Fernando,Geográficas,-98.01568,24.78068,0,Centroide,9,Asignación de extracción,N/A,A-0234,Terrestre,N/A,0,N/A,234,Nejo,127.01982,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0234-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,74,Reforma,Geográficas,-93.13713,17.91039,0,Centroide,9,Asignación de extracción,N/A,A-0236,Terrestre,N/A,0,N/A,236,Níspero,54.4873,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0236-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,4,Campeche,N/A,Marino,Geográficas,-91.98777,19.34987,0,Centroide,9,Asignación de extracción,N/A,A-0237,Aguas someras,N/A,0,N/A,237,Nohoch,24.8977,km2,N/A,Vigente,N/A,N/A,N/A,2014-08-13,2014-08-13,2034-08-13,20,7305,2,5+5 años,N/A,Pemex Exploración y Producción,N/A,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,A-0237-M.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
